DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2018-10-17	30145303	Kimbrel NA	2018-07-17	Psychiatry Res	www.ncbi.nlm.nih.gov/pubmed/30145303	A genome-wide association study of suicide attempts and suicidal ideation in U.S. military veterans.	Suicidal ideation	79 European ancestry cases, 59 cases, 654 European ancestry controls, 779 controls	NA	4p13	4	43835557	Intergenic	RN7SL691P - RN7SL193P	ENSG00000239464	ENSG00000239679		236713	27717	rs2613151-C	rs2613151	0	2613151	intron_variant	1	NR	3E-6	5.522878745280337		2.7		Illumina [2711511] (imputed)	N	suicidal ideation	http://www.ebi.ac.uk/efo/EFO_0004320	GCST006429	Genome-wide genotyping array
2018-10-17	30145303	Kimbrel NA	2018-07-17	Psychiatry Res	www.ncbi.nlm.nih.gov/pubmed/30145303	A genome-wide association study of suicide attempts and suicidal ideation in U.S. military veterans.	Suicidal ideation	79 European ancestry cases, 59 cases, 654 European ancestry controls, 779 controls	NA	4p13	4	43847980	Intergenic	RN7SL691P - RN7SL193P	ENSG00000239464	ENSG00000239679		249136	15294	rs1841397-T	rs1841397	0	1841397	intron_variant	1	NR	3E-6	5.522878745280337		2.7		Illumina [2711511] (imputed)	N	suicidal ideation	http://www.ebi.ac.uk/efo/EFO_0004320	GCST006429	Genome-wide genotyping array
2018-10-17	30145303	Kimbrel NA	2018-07-17	Psychiatry Res	www.ncbi.nlm.nih.gov/pubmed/30145303	A genome-wide association study of suicide attempts and suicidal ideation in U.S. military veterans.	Suicidal ideation	79 European ancestry cases, 59 cases, 654 European ancestry controls, 779 controls	NA	4p13	4	43849901	Intergenic	RN7SL691P - RN7SL193P	ENSG00000239464	ENSG00000239679		251057	13373	rs1460607-C	rs1460607	0	1460607	intron_variant	1	NR	3E-6	5.522878745280337		2.7		Illumina [2711511] (imputed)	N	suicidal ideation	http://www.ebi.ac.uk/efo/EFO_0004320	GCST006429	Genome-wide genotyping array
2018-10-17	30145303	Kimbrel NA	2018-07-17	Psychiatry Res	www.ncbi.nlm.nih.gov/pubmed/30145303	A genome-wide association study of suicide attempts and suicidal ideation in U.S. military veterans.	Suicidal ideation	79 European ancestry cases, 59 cases, 654 European ancestry controls, 779 controls	NA	4p13	4	43811324	Intergenic	RN7SL691P - RN7SL193P	ENSG00000239464	ENSG00000239679		212480	51950	rs2715662-T	rs2715662	0	2715662	intron_variant	1	NR	4E-6	5.3979400086720375		2.72		Illumina [2711511] (imputed)	N	suicidal ideation	http://www.ebi.ac.uk/efo/EFO_0004320	GCST006429	Genome-wide genotyping array
2018-10-17	30145303	Kimbrel NA	2018-07-17	Psychiatry Res	www.ncbi.nlm.nih.gov/pubmed/30145303	A genome-wide association study of suicide attempts and suicidal ideation in U.S. military veterans.	Suicidal ideation	79 European ancestry cases, 59 cases, 654 European ancestry controls, 779 controls	NA	4p13	4	43847348	Intergenic	RN7SL691P - RN7SL193P	ENSG00000239464	ENSG00000239679		248504	15926	rs2613143-C	rs2613143	0	2613143	intron_variant	1	NR	8E-6	5.096910013008056		2.21		Illumina [2711511] (imputed)	N	suicidal ideation	http://www.ebi.ac.uk/efo/EFO_0004320	GCST006429	Genome-wide genotyping array
2020-09-10	32473944	Russell AE	2020-05-28	Brain Behav Immun	www.ncbi.nlm.nih.gov/pubmed/32473944	Investigating evidence for a causal association between inflammation and self-harm: A multivariable Mendelian Randomisation study.	Suicide attempts	3,470 European ancestry cases, 150,090 European ancestry controls	NA	2p16.3	2	49780610	NR	RNU6-439P - RPL7P13	ENSG00000206915	ENSG00000234253		546711	98013	rs67908106-A	rs67908106	0	67908106	intergenic_variant	1	0.64	2E-6	5.698970004336019		1.48	[-0.6564-3.6164]	Affymetrix [at least 143006] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST010505	Genome-wide genotyping array
2020-09-10	32473944	Russell AE	2020-05-28	Brain Behav Immun	www.ncbi.nlm.nih.gov/pubmed/32473944	Investigating evidence for a causal association between inflammation and self-harm: A multivariable Mendelian Randomisation study.	Suicide attempts	3,470 European ancestry cases, 150,090 European ancestry controls	NA	2q37.1	2	232847517	NR	GIGYF2			ENSG00000204120			rs760157231-CACA	rs760157231	0	760157231	inframe_insertion	0	0.44	1E-6	6.0		1.49	[-0.6464-3.6264]	Affymetrix [at least 143006] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST010505	Genome-wide genotyping array
2020-09-10	32473944	Russell AE	2020-05-28	Brain Behav Immun	www.ncbi.nlm.nih.gov/pubmed/32473944	Investigating evidence for a causal association between inflammation and self-harm: A multivariable Mendelian Randomisation study.	Suicide attempts	3,470 European ancestry cases, 150,090 European ancestry controls	NA	2p16.3	2	49783823	NR	RNU6-439P - RPL7P13	ENSG00000206915	ENSG00000234253		549924	94800	rs10178415-T	rs10178415	0	10178415	intergenic_variant	1	0.64	7E-7	6.154901959985743		1.5	[-0.6364-3.6364]	Affymetrix [at least 143006] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST010505	Genome-wide genotyping array
2020-09-10	32473944	Russell AE	2020-05-28	Brain Behav Immun	www.ncbi.nlm.nih.gov/pubmed/32473944	Investigating evidence for a causal association between inflammation and self-harm: A multivariable Mendelian Randomisation study.	Suicide attempts	3,470 European ancestry cases, 150,090 European ancestry controls	NA	12p13.2	12	11073365	NR	PRH1, TAS2R14			ENSG00000231887, ENSG00000212127			rs4589382-C	rs4589382	0	4589382	intron_variant	0	0.25	1E-6	6.0		1.62	[-0.536-3.776]	Affymetrix [at least 143006] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST010505	Genome-wide genotyping array
2020-09-10	32473944	Russell AE	2020-05-28	Brain Behav Immun	www.ncbi.nlm.nih.gov/pubmed/32473944	Investigating evidence for a causal association between inflammation and self-harm: A multivariable Mendelian Randomisation study.	Suicide attempts	3,470 European ancestry cases, 150,090 European ancestry controls	NA				NR							rs67595273-A	rs67595273	0	67595273		1	0.18	4E-6	5.3979400086720375		1.62	[-0.5556-3.7956]	Affymetrix [at least 143006] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST010505	Genome-wide genotyping array
2020-09-10	32473944	Russell AE	2020-05-28	Brain Behav Immun	www.ncbi.nlm.nih.gov/pubmed/32473944	Investigating evidence for a causal association between inflammation and self-harm: A multivariable Mendelian Randomisation study.	Suicide attempts	3,470 European ancestry cases, 150,090 European ancestry controls	NA	4q32.2	4	161742623	NR	FSTL5			ENSG00000168843			rs28647531-A	rs28647531	0	28647531	intron_variant	0	0.1	2E-6	5.698970004336019		1.8518518	[-0.38255-4.08625]	Affymetrix [at least 143006] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST010505	Genome-wide genotyping array
2020-09-10	32473944	Russell AE	2020-05-28	Brain Behav Immun	www.ncbi.nlm.nih.gov/pubmed/32473944	Investigating evidence for a causal association between inflammation and self-harm: A multivariable Mendelian Randomisation study.	Suicide attempts	3,470 European ancestry cases, 150,090 European ancestry controls	NA	4q32.2	4	161741954	NR	FSTL5			ENSG00000168843			rs10517752-G	rs10517752	0	10517752	intron_variant	0	0.1	3E-6	5.522878745280337		1.8518518	[-0.38255-4.08625]	Affymetrix [at least 143006] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST010505	Genome-wide genotyping array
2020-09-10	32473944	Russell AE	2020-05-28	Brain Behav Immun	www.ncbi.nlm.nih.gov/pubmed/32473944	Investigating evidence for a causal association between inflammation and self-harm: A multivariable Mendelian Randomisation study.	Suicide attempts	3,470 European ancestry cases, 150,090 European ancestry controls	NA	8p22	8	15513182	NR	TUSC3			ENSG00000104723			rs35450770-G	rs35450770	0	35450770	intron_variant	0	0.12	4E-6	5.3979400086720375		1.754386	[-0.46041-3.96919]	Affymetrix [at least 143006] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST010505	Genome-wide genotyping array
2020-09-10	32473944	Russell AE	2020-05-28	Brain Behav Immun	www.ncbi.nlm.nih.gov/pubmed/32473944	Investigating evidence for a causal association between inflammation and self-harm: A multivariable Mendelian Randomisation study.	Suicide attempts	3,470 European ancestry cases, 150,090 European ancestry controls	NA	12q21.2	12	77450674	NR	NAV3			ENSG00000067798			rs6538182-A	rs6538182	0	6538182	intron_variant	0	0.38	3E-6	5.522878745280337		1.4705882	[-0.66581-3.60699]	Affymetrix [at least 143006] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST010505	Genome-wide genotyping array
2020-09-10	32473944	Russell AE	2020-05-28	Brain Behav Immun	www.ncbi.nlm.nih.gov/pubmed/32473944	Investigating evidence for a causal association between inflammation and self-harm: A multivariable Mendelian Randomisation study.	Suicide attempts	3,470 European ancestry cases, 150,090 European ancestry controls	NA	12q21.2	12	77463005	NR	NAV3			ENSG00000067798			rs9668297-G	rs9668297	0	9668297	intron_variant	0	0.38	3E-6	5.522878745280337		1.4705882	[-0.66581-3.60699]	Affymetrix [at least 143006] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST010505	Genome-wide genotyping array
2020-09-10	32473944	Russell AE	2020-05-28	Brain Behav Immun	www.ncbi.nlm.nih.gov/pubmed/32473944	Investigating evidence for a causal association between inflammation and self-harm: A multivariable Mendelian Randomisation study.	Suicide attempts	3,470 European ancestry cases, 150,090 European ancestry controls	NA	12q21.2	12	77466427	NR	NAV3			ENSG00000067798			rs35780879-T	rs35780879	0	35780879	intron_variant	0	0.38	3E-6	5.522878745280337		1.4705882	[-0.66581-3.60699]	Affymetrix [at least 143006] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST010505	Genome-wide genotyping array
2020-09-10	32473944	Russell AE	2020-05-28	Brain Behav Immun	www.ncbi.nlm.nih.gov/pubmed/32473944	Investigating evidence for a causal association between inflammation and self-harm: A multivariable Mendelian Randomisation study.	Suicide attempts	3,470 European ancestry cases, 150,090 European ancestry controls	NA	12q21.2	12	77466479	NR	NAV3			ENSG00000067798			rs34691336-A	rs34691336	0	34691336	intron_variant	0	0.38	3E-6	5.522878745280337		1.4705882	[-0.66581-3.60699]	Affymetrix [at least 143006] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST010505	Genome-wide genotyping array
2020-09-10	32473944	Russell AE	2020-05-28	Brain Behav Immun	www.ncbi.nlm.nih.gov/pubmed/32473944	Investigating evidence for a causal association between inflammation and self-harm: A multivariable Mendelian Randomisation study.	Suicide attempts	3,470 European ancestry cases, 150,090 European ancestry controls	NA	12q21.2	12	77452194	NR	NAV3			ENSG00000067798			rs67121530-T	rs67121530	0	67121530	intron_variant	0	0.39	3E-6	5.522878745280337		1.4705882	[-0.66581-3.60699]	Affymetrix [at least 143006] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST010505	Genome-wide genotyping array
2020-09-10	32473944	Russell AE	2020-05-28	Brain Behav Immun	www.ncbi.nlm.nih.gov/pubmed/32473944	Investigating evidence for a causal association between inflammation and self-harm: A multivariable Mendelian Randomisation study.	Suicide attempts	3,470 European ancestry cases, 150,090 European ancestry controls	NA	12q21.2	12	77470960	NR	NAV3			ENSG00000067798			rs11105336-A	rs11105336	0	11105336	intron_variant	0	0.38	3E-6	5.522878745280337		1.4705882	[-0.66581-3.60699]	Affymetrix [at least 143006] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST010505	Genome-wide genotyping array
2020-09-10	32473944	Russell AE	2020-05-28	Brain Behav Immun	www.ncbi.nlm.nih.gov/pubmed/32473944	Investigating evidence for a causal association between inflammation and self-harm: A multivariable Mendelian Randomisation study.	Suicide attempts	3,470 European ancestry cases, 150,090 European ancestry controls	NA	12q21.2	12	77469737	NR	NAV3			ENSG00000067798			rs4533086-G	rs4533086	0	4533086	intron_variant	0	0.39	4E-6	5.3979400086720375		1.4492754	[-0.68712-3.58568]	Affymetrix [at least 143006] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST010505	Genome-wide genotyping array
2018-10-17	30145303	Kimbrel NA	2018-07-17	Psychiatry Res	www.ncbi.nlm.nih.gov/pubmed/30145303	A genome-wide association study of suicide attempts and suicidal ideation in U.S. military veterans.	Suicide attempts	52 European ancestry cases, 70 cases, 680 European ancestry controls, 767 controls	NA	21q22.12	21	35132135	Intergenic	RUNX1			ENSG00000159216			rs2834789-C	rs2834789	0	2834789	intron_variant	0	NR	2E-6	5.698970004336019		2.4		Illumina [2711511] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST006428	Genome-wide genotyping array
2018-10-17	30145303	Kimbrel NA	2018-07-17	Psychiatry Res	www.ncbi.nlm.nih.gov/pubmed/30145303	A genome-wide association study of suicide attempts and suicidal ideation in U.S. military veterans.	Suicide attempts	52 European ancestry cases, 70 cases, 680 European ancestry controls, 767 controls	NA	21q22.12	21	35117190	Intergenic	RUNX1			ENSG00000159216			rs2834778-A	rs2834778	0	2834778	intron_variant	0	NR	3E-6	5.522878745280337		2.38		Illumina [2711511] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST006428	Genome-wide genotyping array
2018-10-17	30145303	Kimbrel NA	2018-07-17	Psychiatry Res	www.ncbi.nlm.nih.gov/pubmed/30145303	A genome-wide association study of suicide attempts and suicidal ideation in U.S. military veterans.	Suicide attempts	52 European ancestry cases, 70 cases, 680 European ancestry controls, 767 controls	NA	21q22.12	21	35117514	Intergenic	RUNX1			ENSG00000159216			rs9977375-G	rs9977375	0	9977375	intron_variant	0	NR	3E-6	5.522878745280337		2.37		Illumina [2711511] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST006428	Genome-wide genotyping array
2018-10-17	30145303	Kimbrel NA	2018-07-17	Psychiatry Res	www.ncbi.nlm.nih.gov/pubmed/30145303	A genome-wide association study of suicide attempts and suicidal ideation in U.S. military veterans.	Suicide attempts	52 European ancestry cases, 70 cases, 680 European ancestry controls, 767 controls	NA	11p14.3	11	25005454	LUZP2	LUZP2			ENSG00000187398			rs7931096-A	rs7931096	0	7931096	intron_variant	0	NR	3E-6	5.522878745280337		2.23		Illumina [2711511] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST006428	Genome-wide genotyping array
2018-10-17	30145303	Kimbrel NA	2018-07-17	Psychiatry Res	www.ncbi.nlm.nih.gov/pubmed/30145303	A genome-wide association study of suicide attempts and suicidal ideation in U.S. military veterans.	Suicide attempts	52 European ancestry cases, 70 cases, 680 European ancestry controls, 767 controls	NA	21q22.12	21	35123836	Intergenic	RUNX1			ENSG00000159216			rs9808623-T	rs9808623	0	9808623	intron_variant	0	NR	3E-6	5.522878745280337		2.36		Illumina [2711511] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST006428	Genome-wide genotyping array
2018-10-17	30145303	Kimbrel NA	2018-07-17	Psychiatry Res	www.ncbi.nlm.nih.gov/pubmed/30145303	A genome-wide association study of suicide attempts and suicidal ideation in U.S. military veterans.	Suicide attempts	52 European ancestry cases, 70 cases, 680 European ancestry controls, 767 controls	NA	21q22.12	21	35124101	Intergenic	RUNX1			ENSG00000159216			rs2409588-T	rs2409588	0	2409588	intron_variant	0	NR	3E-6	5.522878745280337		2.36		Illumina [2711511] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST006428	Genome-wide genotyping array
2018-10-17	30145303	Kimbrel NA	2018-07-17	Psychiatry Res	www.ncbi.nlm.nih.gov/pubmed/30145303	A genome-wide association study of suicide attempts and suicidal ideation in U.S. military veterans.	Suicide attempts	52 European ancestry cases, 70 cases, 680 European ancestry controls, 767 controls	NA	21q22.12	21	35124020	Intergenic	RUNX1			ENSG00000159216			rs2409587-T	rs2409587	0	2409587	intron_variant	0	NR	3E-6	5.522878745280337		2.36		Illumina [2711511] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST006428	Genome-wide genotyping array
2018-10-17	30145303	Kimbrel NA	2018-07-17	Psychiatry Res	www.ncbi.nlm.nih.gov/pubmed/30145303	A genome-wide association study of suicide attempts and suicidal ideation in U.S. military veterans.	Suicide attempts	52 European ancestry cases, 70 cases, 680 European ancestry controls, 767 controls	NA	21q22.12	21	35124541	Intergenic	RUNX1			ENSG00000159216			rs2094870-C	rs2094870	0	2094870	intron_variant	0	NR	4E-6	5.3979400086720375		2.36		Illumina [2711511] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST006428	Genome-wide genotyping array
2018-10-17	30145303	Kimbrel NA	2018-07-17	Psychiatry Res	www.ncbi.nlm.nih.gov/pubmed/30145303	A genome-wide association study of suicide attempts and suicidal ideation in U.S. military veterans.	Suicide attempts	52 European ancestry cases, 70 cases, 680 European ancestry controls, 767 controls	NA				Intergenic							chr11:19226162-A	chr11:19226162	0			1	NR	4E-6	5.3979400086720375		3.36		Illumina [2711511] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST006428	Genome-wide genotyping array
2018-10-17	30145303	Kimbrel NA	2018-07-17	Psychiatry Res	www.ncbi.nlm.nih.gov/pubmed/30145303	A genome-wide association study of suicide attempts and suicidal ideation in U.S. military veterans.	Suicide attempts	52 European ancestry cases, 70 cases, 680 European ancestry controls, 767 controls	NA	21q22.12	21	35126487	Intergenic	RUNX1			ENSG00000159216			rs9983537-T	rs9983537	0	9983537	intron_variant	0	NR	5E-6	5.301029995663981		2.34		Illumina [2711511] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST006428	Genome-wide genotyping array
2018-10-17	30145303	Kimbrel NA	2018-07-17	Psychiatry Res	www.ncbi.nlm.nih.gov/pubmed/30145303	A genome-wide association study of suicide attempts and suicidal ideation in U.S. military veterans.	Suicide attempts	52 European ancestry cases, 70 cases, 680 European ancestry controls, 767 controls	NA	11p14.3	11	24993548	Intergenic	LUZP2			ENSG00000187398			rs11028325-C	rs11028325	0	11028325	intron_variant	0	NR	5E-6	5.301029995663981		2.2		Illumina [2711511] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST006428	Genome-wide genotyping array
2016-06-08	26079190	Galfalvy H	2015-06-16	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26079190	A genome-wide association study of suicidal behavior.	Suicide behavior	577 European ancestry cases, 1,233 European ancestry controls	NA	15q14	15	34813456	intergenic	GJD2-DT			ENSG00000250007			rs11852984-C	rs11852984	0	11852984	non_coding_transcript_exon_variant	0	0.2	2E-6	5.698970004336019		1.802	[1.418–2.291]	Illumina [794207]	N	suicide behaviour	http://www.ebi.ac.uk/efo/EFO_0007623	GCST002969	Genome-wide genotyping array
2016-06-08	26079190	Galfalvy H	2015-06-16	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26079190	A genome-wide association study of suicidal behavior.	Suicide behavior	577 European ancestry cases, 1,233 European ancestry controls	NA	10q22.1	10	70758081	ADAMTS14	ADAMTS14			ENSG00000138316			rs6480463-G	rs6480463	0	6480463	synonymous_variant	0	0.38	2E-6	5.698970004336019		1.415	[1.227–1.631]	Illumina [794207]	N	suicide behaviour	http://www.ebi.ac.uk/efo/EFO_0007623	GCST002969	Genome-wide genotyping array
